"ASIN","Title","Brand","Category","Description","Word Count","Rating","Review","List Price","Price","Discount","Commission (4%)","Sales Rank","Available","Thumbnail","Product URL","Fulfilled","Shipping","Total Price","Parent ASIN","UPC","EAN","Prime","Affiliate Link","Images1","Images2","Images3","Images4","Images5","Images6","Images7","Images8","Images9","Images10","Images11","Images12","Images13","Images14","Images15","Images16","Images17","Images18","Images19","Images20","Images21","Images22","Images23"
"B00FK0ELRI","Beats Studio Wireless Over-Ear Headphone - Matte Black","Beats","Electronics,Accessories & Supplies,Audio & Video Accessories,Headphones","View Larger View Larger View Larger The world’s most famous headphone has been completely redesigned and reimagined. The new Beats Studio is lighter, sexier, stronger, and more comfortable, with precision sound, Adaptive Noise Canceling, a 20-hour rechargeable battery, and RemoteTalk. It has all the energy and excitement you expect from Beats, plus a powerful, reengineered sound. Features Feel Your Music The Beats Acoustic Engine makes your listening experience intimate, personal, and real. Our signature DSP software is designed to generate the emotional experience that Dr. Dre, Jimmy Iovine, and some of the music industry’s greatest rock, hip-hop, pop, electronic, and R&B producers want you to feel. This is how music would sound if the artist could play it back for you in person. Put the World on Mute Silence the noise from your daily commute or the drama from your loud neighbors with our no-compromise dual-mode Adaptive Noise Canceling. When you’re listening to music, ANC automatically strikes a balance between your music and the world outside. If you only want to use the headphone to cancel external noise, the ANC-only mode automatically increases the level of noise cancellation to create a quieter world. What Batteries? Dead batteries can kill your vibe in a flash. The New Beats Studio fixes this with a 20-hour rechargeable battery. To prevent wasting energy, the Auto On/Off feature turns off the headphone when you unplug, and with the visible Battery Fuel Gauge, you always know how much juice is available. Forget specialized adapters; the New Studio can be charged via micro USB almost anywhere. Lighter, Stronger, and More Comfortable When we reimagined our legendary headphone, we designed it like a beautiful sports car and made disciplined choices. We streamlined the New Beats Studio with fast curves, smooth surfaces, and no visible screws. We shaved 13 percent off the original weight and gave it a lighter, stronger, and more comfortable headband. We created softer ear cups and an ergonomic bellow to create a flexible, custom fit for every head shape, so you can keep your music all to yourself. Unboxed Beats Studio over ear headphones USB 2.0 charging cable USB power adapter 3.5 mm audio cable RemoteTalk cable Hard shell carrying case Quick Start-up Guide Weight (kg): 0.26 Height (mm): 203 Type of jack: 3.5 mm Product Highlights Original Beats sound profile Active Noise Control to cancel ambient noise Durable lightweight design to comfort on the commute In-line mic and remote to control calls, volume, and tracks About Beats Audio The company's mission is to provide a superior end-to-end music experience — with headphones, speakers, devices, and services — so fans feel the emotion and hear the music the way artists intended it to sound from the studio. Solo Mixr Wireless Studio Executive Studio Wireless Pro Design On Ear X X X Over Ear X X X X Fold Flat X Collapsable X X X X X Rotating Earcups X X Passive X X X X Rechargeable Battery X X X Aluminum Alloy Skeleton X X Features Wireless X X 2-Mode Noise Cancellation X X Battery Fuel Gauge X X","514","4.3","893","379.95","299.95","21","12","130","Y","http://ecx.images-amazon.com/images/I/41GYOxBND6L._AA160_.jpg","http://www.amazon.com/Beats-Studio-Wireless-Over-Ear-Headphone/dp/B00FK0ELRI/ref=sr_1_24?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940041&amp;sr=1-24&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","Y","0","0","B00HMZRE2I","","","Y","http://www.amazon.com/gp/product/B00FK0ELRI/?tag=","http://ecx.images-amazon.com/images/I/61i%2BIEVFxCL._SL1000_.jpg","http://ecx.images-amazon.com/images/I/61DI6vDsmKL._SL1000_.jpg","http://ecx.images-amazon.com/images/I/51eOSq%2BkX8L._SL1000_.jpg","http://ecx.images-amazon.com/images/I/519jVdDMR5L._SL1000_.jpg","http://ecx.images-amazon.com/images/I/61u6sWq2lpL._SL1000_.jpg","http://ecx.images-amazon.com/images/I/61VLO9dB6WL._SL1000_.jpg","http://ecx.images-amazon.com/images/I/71ryOVavc%2BL._SL1500_.jpg","http://ecx.images-amazon.com/images/I/41i5s3N483L.jpg"
"B00DDPZ4FA","MEElectronics Sport-Fi M6P Memory Wire In-Ear Headphones with Microphone, Remote, and Universal Volume Control...","","Home Audio & Theater","","0","3.8","7048","39.99","22.99","43","0.92","0","N","http://ecx.images-amazon.com/images/I/41ktUsr1FHL._AA160_.jpg","http://www.amazon.com/MEElectronics-Sport-Fi-Headphones-Microphone-Universal/dp/B00DDPZ4FA/ref=sr_1_46?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-46&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00DDPZ4FA/?tag=",
"B009QV15DU","Sennheiser Momentum Headphone - Brown","","Home Audio & Theater","","0","4.3","756","379.00","159.99","58","6.4","0","N","http://ecx.images-amazon.com/images/I/41jIr2QhbeL._AA160_.jpg","http://www.amazon.com/Sennheiser-Momentum-Headphone-Brown/dp/B009QV15DU/ref=sr_1_45?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-45&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B009QV15DU/?tag=",
"B004FEEY9A","Sennheiser HD 558 Headphones","","Home Audio & Theater","","0","4.5","599","179.95","109.99","39","4.4","0","N","http://ecx.images-amazon.com/images/I/41ljcZIdgGL._AA160_.jpg","http://www.amazon.com/Sennheiser-HD-558-Headphones/dp/B004FEEY9A/ref=sr_1_44?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-44&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B004FEEY9A/?tag=",
"B00DKPXU9A","Sennheiser Momentum On-Ear Headphone - Black","","Home Audio & Theater","","0","4.3","654","259.00","79.99","69","3.2","0","N","http://ecx.images-amazon.com/images/I/413j9AsZQRL._AA160_.jpg","http://www.amazon.com/Sennheiser-Momentum-On-Ear-Headphone-Black/dp/B00DKPXU9A/ref=sr_1_42?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-42&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00DKPXU9A/?tag=",
"B00NBEWB4U","AmazonBasics On-Ear Headphones (Black)","","Home Audio & Theater","","0","4.4","143","16.99","14.99","12","0.6","0","N","http://ecx.images-amazon.com/images/I/412Ax4dxJIL._AA160_.jpg","http://www.amazon.com/AmazonBasics-HP01_v2-On-Ear-Headphones-Black/dp/B00NBEWB4U/ref=sr_1_41?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-41&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00NBEWB4U/?tag=",
"B00DKPXVEY","Sennheiser Momentum On Ear Headphone - Green","","Home Audio & Theater","","0","4.3","654","259.00","69.99","73","2.8","0","N","http://ecx.images-amazon.com/images/I/416dxGPu%2BlL._AA160_.jpg","http://www.amazon.com/Sennheiser-Momentum-Ear-Headphone-Green/dp/B00DKPXVEY/ref=sr_1_40?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-40&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00DKPXVEY/?tag=",
"B003ELYQJI","Panasonic RPHJE120R In-Ear Headphone, Red","","Home Audio & Theater","","0","4.4","21788","9.99","4.99","50","0.2","0","N","http://ecx.images-amazon.com/images/I/31sUQ9CmuEL._AA160_.jpg","http://www.amazon.com/Panasonic-RPHJE120R-In-Ear-Headphone-Red/dp/B003ELYQJI/ref=sr_1_39?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-39&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B003ELYQJI/?tag=",
"B00HX0SRXW","Amazon Premium Headphones","","Home Audio & Theater","","0","3.8","1298","0","18.99","0","0.76","0","N","http://ecx.images-amazon.com/images/I/41kuWsUkT%2BL._AA160_.jpg","http://www.amazon.com/Amazon-KA416Y-Premium-Headphones/dp/B00HX0SRXW/ref=sr_1_38?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-38&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00HX0SRXW/?tag=",
"B00SLVB71Q","MEElectronics M6 PRO Universal-Fit Noise-Isolating Musician's In-Ear Monitors with Detachable Cables","","Home Audio & Theater","","0","4.2","249","59.99","49.99","17","2","0","N","http://ecx.images-amazon.com/images/I/31pQZV18b5L._AA160_.jpg","http://www.amazon.com/MEElectronics-Universal-Fit-Noise-Isolating-Musicians-Detachable/dp/B00SLVB71Q/ref=sr_1_37?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-37&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00SLVB71Q/?tag=",
"B002SOU2Y0","Sennheiser RS 160 RF Wireless Headphones","","Home Audio & Theater","","0","4.2","617","199.95","118.95","41","4.76","0","N","http://ecx.images-amazon.com/images/I/415OXJmGbNL._AA160_.jpg","http://www.amazon.com/Sennheiser-RS-160-Wireless-Headphones/dp/B002SOU2Y0/ref=sr_1_36?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-36&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B002SOU2Y0/?tag=",
"B00AZZNXOK","Sennheiser Momentum Headphone - Black","","Home Audio & Theater","","0","4.3","756","379.00","160.30","58","6.41","0","N","http://ecx.images-amazon.com/images/I/41PhwEt071L._AA160_.jpg","http://www.amazon.com/Sennheiser-Momentum-Black-Headphone/dp/B00AZZNXOK/ref=sr_1_35?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-35&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00AZZNXOK/?tag=",
"B00SAYCVTQ","HyperX Cloud II Gaming Headset for PC & PS4 - Gun Metal (KHX-HSCP-GM)","","Home Audio & Theater","","0","4.2","435","149.99","99.99","33","4","0","N","http://ecx.images-amazon.com/images/I/51rGC2wSwIL._AA160_.jpg","http://www.amazon.com/HyperX-Cloud-Gaming-Headset-PS4/dp/B00SAYCVTQ/ref=sr_1_34?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-34&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00SAYCVTQ/?tag=",
"B00BFOEY4I","Logitech G230 Stereo Gaming Headset","","Home Audio & Theater","","0","4","1246","59.99","38.99","35","1.56","0","N","http://ecx.images-amazon.com/images/I/41xk%2B60EIhL._AA160_.jpg","http://www.amazon.com/Logitech-G230-Stereo-Gaming-Headset/dp/B00BFOEY4I/ref=sr_1_33?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-33&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00BFOEY4I/?tag=",
"B00OVBXJ5M","Beats Solo  2 Wireless On-Ear Headphone - Black","","Home Audio & Theater","","0","4.6","149","299.95","247.36","18","9.89","0","N","http://ecx.images-amazon.com/images/I/41F3p9U7rlL._AA160_.jpg","http://www.amazon.com/Beats-Solo-Wireless--Ear-Headphone/dp/B00OVBXJ5M/ref=sr_1_32?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-32&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00OVBXJ5M/?tag=",
"B003EM6AQE","Panasonic RPHJE120V In-Ear Headphone, Violet","","Home Audio & Theater","","0","4.4","21788","9.99","6.41","36","0.26","0","N","http://ecx.images-amazon.com/images/I/41svuP%2BrtbL._AA160_.jpg","http://www.amazon.com/Panasonic-RPHJE120V-In-Ear-Headphone-Violet/dp/B003EM6AQE/ref=sr_1_31?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-31&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B003EM6AQE/?tag=",
"B003EM2WAW","Panasonic RPHJE120P In-Ear Headphone, Pink","","Home Audio & Theater","","0","4.4","21788","9.99","6.49","35","0.26","0","N","http://ecx.images-amazon.com/images/I/41Nj45ZzV8L._AA160_.jpg","http://www.amazon.com/Panasonic-RPHJE120P-In-Ear-Headphone-Pink/dp/B003EM2WAW/ref=sr_1_30?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-30&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B003EM2WAW/?tag=",
"B00004T8R2","Panasonic RP-HT21 Lightweight Headphones with XBS Port","","Home Audio & Theater","","0","4.3","2544","0","3.99","0","0.16","0","N","http://ecx.images-amazon.com/images/I/41bvK6GuRKL._AA160_.jpg","http://www.amazon.com/Panasonic-RP-HT21-Lightweight-Headphones-Port/dp/B00004T8R2/ref=sr_1_29?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-29&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","N","http://www.amazon.com/gp/product/B00004T8R2/?tag=",
"B00M7XZPKI","Bose SoundSport In-Ear Headphones for iOS Models, Blue","","Home Audio & Theater","","0","4.3","359","0","149.95","0","6","0","N","http://ecx.images-amazon.com/images/I/41JYMQVUGfL._AA160_.jpg","http://www.amazon.com/Bose-SoundSport--Ear-Headphones-Models/dp/B00M7XZPKI/ref=sr_1_28?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-28&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00M7XZPKI/?tag=",
"B004PNZFZ8","Shure SE215-K Sound Isolating Earphones with Single Dynamic MicroDriver","","Home Audio & Theater","","0","4.1","1601","199.99","99.00","50","3.96","0","N","http://ecx.images-amazon.com/images/I/31AzualGvjL._AA160_.jpg","http://www.amazon.com/Shure-SE215-K-Isolating-Earphones-MicroDriver/dp/B004PNZFZ8/ref=sr_1_27?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-27&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B004PNZFZ8/?tag=",
"B002HWJT1A","Audio-Technica ATH-ANC7B QuietPoint Active Noise-Cancelling Closed-Back Headphones - Wired","","Home Audio & Theater","","0","3.8","1535","199.95","119.95","40","4.8","0","N","http://ecx.images-amazon.com/images/I/41RgSp8YMyL._AA160_.jpg","http://www.amazon.com/Audio-Technica-ATH-ANC7B-QuietPoint-Noise-Cancelling-Closed-Back/dp/B002HWJT1A/ref=sr_1_26?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-26&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B002HWJT1A/?tag=",
"B00IYA2YRK","Beats Solo 2 Wired On-Ear Headphone - Black","","Home Audio & Theater","","0","4.1","1212","199.95","159.00","20","6.36","0","N","http://ecx.images-amazon.com/images/I/31upfWI%2B1DL._AA160_.jpg","http://www.amazon.com/Beats-Solo-Wired--Ear-Headphone/dp/B00IYA2YRK/ref=sr_1_25?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-25&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00IYA2YRK/?tag=",
"B00HVLUSGM","Audio-Technica ATH-M50xBL Professional Studio Monitor Headphones","","Home Audio & Theater","","0","4.7","1892","259.00","189.00","27","7.56","0","N","http://ecx.images-amazon.com/images/I/41aJq9kNYdL._AA160_.jpg","http://www.amazon.com/Audio-Technica-ATH-M50xBL-Professional-Monitor-Headphones/dp/B00HVLUSGM/ref=sr_1_43?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-43&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00HVLUSGM/?tag=",
"B00QGMAID0","Samson RTE 2 - Bluetooth® Headphones","","Home Audio & Theater","","0","5","2","169.99","99.99","41","4","0","N","http://ecx.images-amazon.com/images/I/41Xp8kPrG-L._AA160_.jpg","http://www.amazon.com/Samson-RTE-2-Bluetooth®-Headphones/dp/B00QGMAID0/ref=sr_1_1266?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1266&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00QGMAID0/?tag=",
"B00BBDL2RK","Audio Technica ATHCLR100PL In-Ear Headphones, Purple","","Home Audio & Theater","","0","4.2","214","14.95","14.93","0","0.6","0","N","http://ecx.images-amazon.com/images/I/31kr3-Ij6FL._AA160_.jpg","http://www.amazon.com/Audio-Technica-ATHCLR100PL-Headphones-Purple/dp/B00BBDL2RK/ref=sr_1_1265?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1265&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00BBDL2RK/?tag=",
"B00HYAL6U2","Tt eSPORTS Level 10M BMW Design Gaming Headset HT-LTM010ECWH Iron White","","Home Audio & Theater","","0","4.3","10","99.99","89.99","10","3.6","0","N","http://ecx.images-amazon.com/images/I/41hCvW354%2BL._AA160_.jpg","http://www.amazon.com/Tt-eSPORTS-Design-Headset-HT-LTM010ECWH/dp/B00HYAL6U2/ref=sr_1_1260?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1260&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00HYAL6U2/?tag=",
"B00GDLL5N6","MQbix MQHT560PUR Ear Foam Palette High Performance Headphones with Mic, Orchid Purple","","Home Audio & Theater","","0","4","228","39.99","18.01","55","0.72","0","N","http://ecx.images-amazon.com/images/I/41HuGbDooUL._AA160_.jpg","http://www.amazon.com/MQbix-MQHT560PUR-Palette-Performance-Headphones/dp/B00GDLL5N6/ref=sr_1_1259?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1259&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00GDLL5N6/?tag=",
"B00F3F7316","M-Audio HDH-50 High Definition Professional Studio Monitor Headphones","","Home Audio & Theater","","0","5","6","249.00","179.99","28","7.2","0","N","http://ecx.images-amazon.com/images/I/31M7THY8QoL._AA160_.jpg","http://www.amazon.com/M-Audio-HDH-50-Definition-Professional-Headphones/dp/B00F3F7316/ref=sr_1_1258?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1258&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00F3F7316/?tag=",
"B008S4TRQI","I-MEGO Headphones, Throne Cambo X1, Black","","Home Audio & Theater","","0","5","1","129.99","80.79","38","3.23","0","N","http://ecx.images-amazon.com/images/I/41BvIp-GvoL._AA160_.jpg","http://www.amazon.com/I-MEGO-Headphones-Throne-Cambo-Black/dp/B008S4TRQI/ref=sr_1_1254?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1254&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B008S4TRQI/?tag=",
"B00CTA3PBU","Skullcandy Navigator On-ear Headphone with Mic3, Elephant Print","","Home Audio & Theater","","0","4.2","168","79.99","55.88","30","2.24","0","N","http://ecx.images-amazon.com/images/I/41zX6lG9rJL._AA160_.jpg","http://www.amazon.com/Skullcandy-Navigator-Headphone-Elephant-Print/dp/B00CTA3PBU/ref=sr_1_1253?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1253&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00CTA3PBU/?tag=",
"B0016ZGKAW","Atrio Future Sonic 010-046 Earphone with MG7 Pro Technology (Cobalt Blue)","","Home Audio & Theater","","0","3.8","33","189.99","149.99","21","6","0","N","http://ecx.images-amazon.com/images/I/31t2w26i%2BWL._AA160_.jpg","http://www.amazon.com/Atrio-Future-Sonic-010-046-Technology/dp/B0016ZGKAW/ref=sr_1_1252?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1252&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B0016ZGKAW/?tag=",
"B00S84OXAI","Bello BDH751BDCP Sport Headphone, Black","","Home Audio & Theater","","0","5","1","0","39.99","0","1.6","0","N","http://ecx.images-amazon.com/images/I/417o9UigPjL._AA160_.jpg","http://www.amazon.com/Bello-BDH751BDCP-Sport-Headphone-Black/dp/B00S84OXAI/ref=sr_1_1251?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1251&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00S84OXAI/?tag=",
"B0098ZZJU4","2XL Whip In-Ear Headphone with Ambient Chatter Reduction and Hands-Free Mic X2WHFY-819 (White)","","Home Audio & Theater","","0","4","8","19.99","15.08","25","0.6","0","N","http://ecx.images-amazon.com/images/I/31GOCW2y9PL._AA160_.jpg","http://www.amazon.com/2XL-Headphone-Reduction-Hands-Free-X2WHFY-819/dp/B0098ZZJU4/ref=sr_1_1250?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1250&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B0098ZZJU4/?tag=",
"B00IDI8M3S","TDK Life on Record EB760 In-Ear Bass Boost Headphones Chrome","","Home Audio & Theater","","0","4.3","4","24.99","20.29","19","0.81","0","N","http://ecx.images-amazon.com/images/I/31S0vyt14sL._AA160_.jpg","http://www.amazon.com/TDK-Record-EB760-Headphones-Chrome/dp/B00IDI8M3S/ref=sr_1_1249?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1249&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00IDI8M3S/?tag=",
"B00HG79PWY","Life n Soul MT103 Bluetooth Earphones with Adapter, Black","","Home Audio & Theater","","0","4","97","0","69.99","0","2.8","0","N","http://ecx.images-amazon.com/images/I/31cExgCMZhL._AA160_.jpg","http://www.amazon.com/Life-Soul-MT103-Bluetooth-Earphones/dp/B00HG79PWY/ref=sr_1_1272?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1272&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00HG79PWY/?tag=",
"B005FDOGDY","JVC HAFX8Z Headphone, Riptidz, In-Ear","","Home Audio & Theater","","0","4.3","259","9.99","8.76","12","0.35","0","N","http://ecx.images-amazon.com/images/I/41m9NAdddHL._AA160_.jpg","http://www.amazon.com/JVC-HAFX8Z-Headphone-Riptidz-In-Ear/dp/B005FDOGDY/ref=sr_1_1271?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1271&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B005FDOGDY/?tag=",
"B006Q6RABE","Fanny Wang 1000 Series On-Ear Wangs Luxury Headphones with Apple Integrated Remote and Mic - Black (FW-1003-BLK)","","Home Audio & Theater","","0","3.9","133","169.95","114.73","32","4.59","0","N","http://ecx.images-amazon.com/images/I/41tGFrfSLuL._AA160_.jpg","http://www.amazon.com/Fanny-Wang-Luxury-Headphones-Integrated/dp/B006Q6RABE/ref=sr_1_1270?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1270&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B006Q6RABE/?tag=",
"B00MY6JNBU","POLAROID PHP130PK Universal Camouflage HD Headphones with Mic Compatible with All Devices (Pink)","","Home Audio & Theater","","0","5","8","0","19.99","0","0.8","0","N","http://ecx.images-amazon.com/images/I/41gjD9FM%2BmL._AA160_.jpg","http://www.amazon.com/PHP130PK-Universal-Camouflage-Headphones-Compatible/dp/B00MY6JNBU/ref=sr_1_1269?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1269&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00MY6JNBU/?tag=",
"B00AN9ZTJU","AT&T Jive Music + Calls Stereo Headphones - Pink (EBM01)","","Home Audio & Theater","","0","3.8","48","12.99","8.71","33","0.35","0","N","http://ecx.images-amazon.com/images/I/316R3LAafIL._AA160_.jpg","http://www.amazon.com/AT-Music-Calls-Stereo-Headphones/dp/B00AN9ZTJU/ref=sr_1_1268?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1268&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00AN9ZTJU/?tag=",
"B00JJVG0EG","Monster NTune On-Ear Headphones, Pearl Green","","Home Audio & Theater","","0","4.2","24","149.95","91.98","39","3.68","0","N","http://ecx.images-amazon.com/images/I/419DKt8tEVL._AA160_.jpg","http://www.amazon.com/Monster-NTune-Headphones-Pearl-Green/dp/B00JJVG0EG/ref=sr_1_1267?m=ATVPDKIKX0DER&amp;s=aht&amp;ie=UTF8&amp;qid=1436940042&amp;sr=1-1267&amp;refinements=p_72:1248879011,p_6:ATVPDKIKX0DER","N","0","0","","","","Y","http://www.amazon.com/gp/product/B00JJVG0EG/?tag=",
